,p1_wins,p2_wins,no_one_wins,winner
0,0.0,0.0,0.0,
1,0.31629392971246006,0.6517571884984026,0.03194888178913738,1.0
2,0.31629392971246006,0.6517571884984026,0.03194888178913738,2.0
3,0.3194888178913738,0.6485623003194888,0.03194888178913738,1.0
4,0.3226837060702875,0.645367412140575,0.03194888178913738,1.0
5,0.3226837060702875,0.645367412140575,0.03194888178913738,2.0
6,0.3258785942492013,0.6421725239616614,0.03194888178913738,1.0
7,0.329073482428115,0.6389776357827476,0.03194888178913738,1.0
8,0.33226837060702874,0.6357827476038339,0.03194888178913738,1.0
9,0.3354632587859425,0.6325878594249201,0.03194888178913738,1.0
10,0.3354632587859425,0.6325878594249201,0.03194888178913738,2.0
11,0.33865814696485624,0.6293929712460063,0.03194888178913738,1.0
12,0.33865814696485624,0.6293929712460063,0.03194888178913738,2.0
13,0.34185303514376997,0.6261980830670927,0.03194888178913738,1.0
14,0.34185303514376997,0.6261980830670927,0.03194888178913738,2.0
15,0.34185303514376997,0.6261980830670927,0.03194888178913738,2.0
16,0.34185303514376997,0.6261980830670927,0.03194888178913738,2.0
17,0.3450479233226837,0.6230031948881789,0.03194888178913738,1.0
18,0.34824281150159747,0.6198083067092651,0.03194888178913738,1.0
19,0.3514376996805112,0.6166134185303515,0.03194888178913738,1.0
20,0.3546325878594249,0.6134185303514377,0.03194888178913738,1.0
21,0.35782747603833864,0.610223642172524,0.03194888178913738,1.0
22,0.35782747603833864,0.610223642172524,0.03194888178913738,2.0
23,0.35782747603833864,0.610223642172524,0.03194888178913738,2.0
24,0.3610223642172524,0.6070287539936102,0.03194888178913738,1.0
25,0.3610223642172524,0.6070287539936102,0.03194888178913738,2.0
26,0.36421725239616615,0.6038338658146964,0.03194888178913738,1.0
27,0.36741214057507987,0.6006389776357828,0.03194888178913738,1.0
28,0.3706070287539936,0.597444089456869,0.03194888178913738,1.0
29,0.3738019169329074,0.5942492012779552,0.03194888178913738,1.0
30,0.3738019169329074,0.5942492012779552,0.03194888178913738,2.0
31,0.3738019169329074,0.5942492012779552,0.03194888178913738,2.0
32,0.3738019169329074,0.5942492012779552,0.03194888178913738,2.0
33,0.3769968051118211,0.5910543130990416,0.03194888178913738,1.0
