,showcase_1,showcase_2,bid_1,bid_2,diff_1,diff_2,estimated_bid1,estimated_diff1,estimated_bid2,estimated_diff2
60,31705.0,34238.0,37726.0594415224,34000.0,6021.059441522397,-238.0,27850.0,-3855.0,22450.0,-11788.0
61,23299.0,29515.0,21575.210662271435,28950.0,-1723.7893377285654,-565.0,19100.0,-4199.0,20800.0,-8715.0
62,21394.0,26949.0,38249.49569780537,26420.0,16855.495697805367,-529.0,28400.0,7006.0,20250.0,-6699.0
63,22589.0,22797.0,35098.84083602047,22000.0,12509.84083602047,-797.0,25900.0,3311.0,18950.0,-3847.0
64,30573.0,25211.0,43085.60972977124,27500.0,12512.60972977124,2289.0,32450.0,1877.0,20350.0,-4861.0
65,33009.0,29737.0,42564.79116424222,23456.0,9555.791164242219,-6281.0,32000.0,-1009.0,19150.0,-10587.0
66,19612.0,23084.0,22774.300566278638,21000.0,3162.300566278638,-2084.0,19600.0,-12.0,18650.0,-4434.0
67,28550.0,24891.0,38952.373970515204,30500.0,10402.373970515204,5609.0,29350.0,800.0,21250.0,-3641.0
68,49937.0,71628.0,58705.070818734464,28000.0,8768.070818734464,-43628.0,47100.0,-2837.0,20400.0,-51228.0
69,36915.0,29460.0,38885.7720323276,25200.0,1970.7720323276008,-4260.0,29300.0,-7615.0,19300.0,-10160.0
70,33400.0,24974.0,36372.71181203383,19401.0,2972.7118120338273,-5573.0,27500.0,-5900.0,18150.0,-6824.0
71,34516.0,32693.0,40671.21977939152,25000.0,6155.219779391518,-7693.0,30850.0,-3666.0,19650.0,-13043.0
72,31516.0,26937.0,47915.172452001905,28000.0,16399.172452001905,1063.0,37100.0,5584.0,20550.0,-6387.0
73,51108.0,30939.0,56958.05750242841,32310.0,5850.057502428412,1371.0,46550.0,-4558.0,21800.0,-9139.0
74,23981.0,32252.0,36073.25286022907,27500.0,12092.25286022907,-4752.0,27650.0,3669.0,20600.0,-11652.0
75,26383.0,29551.0,38640.25262298511,30000.0,12257.252622985106,449.0,29550.0,3167.0,21300.0,-8251.0
76,39801.0,22193.0,54965.995915100975,23000.0,15164.995915100975,807.0,46050.0,6249.0,19400.0,-2793.0
77,39201.0,29344.0,58010.036788257836,28000.0,18809.036788257836,-1344.0,47550.0,8349.0,20550.0,-8794.0
78,19563.0,33551.0,11495.541212368062,30000.0,-8067.458787631938,-3551.0,15650.0,-3913.0,21150.0,-12401.0
79,20418.0,29524.0,18213.771457306873,22750.0,-2204.2285426931267,-6774.0,17750.0,-2668.0,19300.0,-10224.0
80,28465.0,23504.0,37760.64160992654,33000.0,9295.64160992654,9496.0,29200.0,735.0,22400.0,-1104.0
81,22356.0,36954.0,31875.820988657888,24500.0,9519.820988657888,-12454.0,24550.0,2194.0,19750.0,-17204.0
82,24150.0,18349.0,31283.63782267193,20400.0,7133.637822671932,2051.0,24050.0,-100.0,18700.0,351.0
83,20425.0,19508.0,25643.307773555603,27000.0,5218.3077735556035,7492.0,20700.0,275.0,20150.0,642.0
84,23926.0,20068.0,21824.499246276217,25000.0,-2101.5007537237834,4932.0,18900.0,-5026.0,19350.0,-718.0
85,20860.0,27319.0,30037.077288191173,25000.0,9177.077288191173,-2319.0,23050.0,2190.0,19250.0,-8069.0
86,35526.0,26055.0,47931.32736963822,24859.0,12405.327369638217,-1196.0,38000.0,2474.0,19200.0,-6855.0
87,20912.0,25875.0,25900.95614361899,30100.0,4988.956143618991,4225.0,20750.0,-162.0,20750.0,-5125.0
88,27426.0,29831.0,37728.54119489182,23500.0,10302.541194891819,-6331.0,29350.0,1924.0,18900.0,-10931.0
89,26393.0,30918.0,30579.419730421072,24150.0,4186.419730421072,-6768.0,23500.0,-2893.0,19100.0,-11818.0
90,25329.0,36442.0,29729.191550632833,33500.0,4400.191550632833,-2942.0,22900.0,-2429.0,22100.0,-14342.0
91,22434.0,28854.0,27472.502176793365,36500.0,5038.502176793365,7646.0,21600.0,-834.0,23300.0,-5554.0
92,31933.0,36664.0,28198.55456867339,32000.0,-3734.4454313266106,-4664.0,21950.0,-9983.0,21800.0,-14864.0
93,23986.0,24753.0,36503.40190016736,24000.0,12517.401900167359,-753.0,28200.0,4214.0,19400.0,-5353.0
94,24729.0,25264.0,34339.118664826696,27890.0,9610.118664826696,2626.0,26300.0,1571.0,20500.0,-4764.0
95,21747.0,30843.0,26624.562473315724,22000.0,4877.562473315724,-8843.0,21150.0,-597.0,18850.0,-11993.0
96,27273.0,32968.0,36454.195272314435,27717.0,9181.195272314435,-5251.0,28200.0,927.0,20500.0,-12468.0
97,21681.0,28487.0,27368.5968281702,31000.0,5687.596828170201,2513.0,21500.0,-181.0,21550.0,-6937.0
98,29324.0,27806.0,38499.59703449951,26400.0,9175.597034499508,-1406.0,29950.0,626.0,20200.0,-7606.0
99,35874.0,22513.0,49405.12434648851,21000.0,13531.124346488512,-1513.0,40450.0,4576.0,18650.0,-3863.0
100,30397.0,25585.0,40752.37662351612,27100.0,10355.376623516117,1515.0,31850.0,1453.0,20250.0,-5335.0
101,27310.0,23677.0,37928.44421001779,24000.0,10618.444210017791,323.0,29600.0,2290.0,19400.0,-4277.0
102,28414.0,29286.0,36993.668774634985,27500.0,8579.668774634985,-1786.0,28800.0,386.0,20300.0,-8986.0
103,32535.0,29299.0,40878.01647767703,23695.0,8343.016477677033,-5604.0,31950.0,-585.0,19250.0,-10049.0
104,22886.0,31501.0,34946.27419422815,23200.0,12060.27419422815,-8301.0,27200.0,4314.0,19200.0,-12301.0
105,29842.0,21902.0,32278.93322844315,21500.0,2436.933228443151,-402.0,24950.0,-4892.0,18700.0,-3202.0
106,35954.0,20320.0,43521.80566592442,21000.0,7567.805665924418,680.0,34050.0,-1904.0,18600.0,-1720.0
107,27883.0,25830.0,30095.575451073724,26535.0,2212.5754510737243,705.0,23500.0,-4383.0,19950.0,-5880.0
108,31268.0,32687.0,51639.91761861551,19500.0,20371.91761861551,-13187.0,44400.0,13132.0,18200.0,-14487.0
109,21563.0,30493.0,31643.865764055136,26500.0,10080.865764055136,-3993.0,24550.0,2987.0,20050.0,-10443.0
110,39642.0,20043.0,50003.49713190981,26000.0,10361.497131909811,5957.0,41600.0,1958.0,19900.0,-143.0
111,21862.0,28598.0,25383.961740249477,31860.0,3521.961740249477,3262.0,20750.0,-1112.0,21600.0,-6998.0
112,33499.0,34432.0,45493.95402503778,25000.0,11994.954025037783,-9432.0,35750.0,2251.0,19500.0,-14932.0
113,24313.0,27386.0,50590.712403604804,25496.0,26277.712403604804,-1890.0,42300.0,17987.0,19600.0,-7786.0
114,26809.0,19693.0,39590.800043507865,24500.0,12781.800043507865,4807.0,30650.0,3841.0,19350.0,-343.0
115,29674.0,25812.0,35423.76807069252,31000.0,5749.768070692517,5188.0,27400.0,-2274.0,21200.0,-4612.0
116,21711.0,24631.0,24696.82163857823,23000.0,2985.821638578229,-1631.0,20500.0,-1211.0,18800.0,-5831.0
117,25618.0,30858.0,35822.19476806886,17000.0,10204.19476806886,-13858.0,27800.0,2182.0,17300.0,-13558.0
118,35504.0,26993.0,43569.60283431086,34800.0,8065.602834310863,7807.0,33750.0,-1754.0,22650.0,-4343.0
119,23327.0,27570.0,45905.421595475316,29000.0,22578.421595475316,1430.0,35750.0,12423.0,20750.0,-6820.0
120,34581.0,23566.0,43942.89478006241,21000.0,9361.894780062408,-2566.0,33950.0,-631.0,18400.0,-5166.0
121,25918.0,20908.0,30838.775007507873,24000.0,4920.775007507873,3092.0,23900.0,-2018.0,19250.0,-1658.0
122,20418.0,25541.0,17217.899832147392,23000.0,-3200.100167852608,-2541.0,17800.0,-2618.0,18900.0,-6641.0
123,26511.0,32310.0,39091.84415007776,25000.0,12580.844150077763,-7310.0,30450.0,3939.0,19550.0,-12760.0
124,28288.0,37393.0,31794.334152530577,27500.0,3506.334152530577,-9893.0,24550.0,-3738.0,20250.0,-17143.0
125,30348.0,21827.0,41439.27022486596,22525.0,11091.270224865963,698.0,32150.0,1802.0,18900.0,-2927.0
126,34428.0,26934.0,47448.319131049546,23500.0,13020.319131049546,-3434.0,37100.0,2672.0,19050.0,-7884.0
127,26732.0,28480.0,39638.37795501235,21000.0,12906.37795501235,-7480.0,30850.0,4118.0,18400.0,-10080.0
128,29631.0,39620.0,34087.4439036703,38000.0,4456.443903670297,-1620.0,26500.0,-3131.0,23950.0,-15670.0
129,30253.0,39263.0,44978.19386261731,30000.0,14725.193862617307,-9263.0,34800.0,4547.0,21100.0,-18163.0
130,30256.0,34607.0,30093.71019201573,32000.0,-162.28980798427074,-2607.0,23550.0,-6706.0,21700.0,-12907.0
131,21399.0,26375.0,36739.749701297565,22000.0,15340.749701297565,-4375.0,28500.0,7101.0,18750.0,-7625.0
132,30988.0,43998.0,38323.297060284865,35000.0,7335.297060284865,-8998.0,29650.0,-1338.0,22900.0,-21098.0
133,26536.0,25357.0,22127.9534308625,23000.0,-4408.046569137499,-2357.0,19500.0,-7036.0,19050.0,-6307.0
134,39924.0,33251.0,44351.284643111074,23374.0,4427.284643111074,-9877.0,34100.0,-5824.0,19250.0,-14001.0
135,26254.0,42675.0,30264.749896646645,28999.0,4010.7498966466446,-13676.0,23650.0,-2604.0,21000.0,-21675.0
136,29137.0,20267.0,20509.091621770687,26000.0,-8627.908378229313,5733.0,18950.0,-10187.0,20100.0,-167.0
137,32666.0,32390.0,31720.38808394444,27500.0,-945.6119160555609,-4890.0,24650.0,-8016.0,20500.0,-11890.0
138,30706.0,20513.0,44582.660593248416,21100.0,13876.660593248416,587.0,34200.0,3494.0,18700.0,-1813.0
139,34805.0,32782.0,45403.91641142904,30777.0,10598.91641142904,-2005.0,34900.0,95.0,21550.0,-11232.0
140,33343.0,29488.0,54968.6859711834,18000.0,21625.685971183397,-11488.0,46950.0,13607.0,17750.0,-11738.0
141,29671.0,27498.0,40874.91309570049,24000.0,11203.913095700489,-3498.0,31150.0,1479.0,19350.0,-8148.0
142,20408.0,34453.0,27311.606439562936,36100.0,6903.606439562936,1647.0,22000.0,1592.0,23650.0,-10803.0
143,30406.0,36562.0,42900.2380728177,24000.0,12494.238072817701,-12562.0,32600.0,2194.0,19350.0,-17212.0
144,20990.0,19827.0,34116.09456239817,18000.0,13126.094562398168,-1827.0,26550.0,5560.0,17700.0,-2127.0
145,32391.0,49869.0,34971.98839901826,33057.0,2580.988399018257,-16812.0,27150.0,-5241.0,22300.0,-27569.0
146,20828.0,30602.0,29758.12338655404,28000.0,8930.123386554042,-2602.0,23450.0,2622.0,20450.0,-10152.0
147,36439.0,28979.0,49836.07611738294,25500.0,13397.076117382938,-3479.0,39700.0,3261.0,19650.0,-9329.0
148,31785.0,36419.0,44171.04180191886,28000.0,12386.041801918858,-8419.0,33550.0,1765.0,20450.0,-15969.0
149,27663.0,29993.0,38416.295125584,23000.0,10753.295125584002,-6993.0,29550.0,1887.0,18900.0,-11093.0
150,30291.0,36548.0,42196.61857773178,23100.0,11905.61857773178,-13448.0,32050.0,1759.0,18900.0,-17648.0
151,33480.0,24984.0,50127.821951233775,18200.0,16647.821951233775,-6784.0,40250.0,6770.0,17600.0,-7384.0
152,28714.0,22407.0,43607.98480880617,24500.0,14893.98480880617,2093.0,33000.0,4286.0,19300.0,-3107.0
153,36803.0,37746.0,48604.38382200879,35000.0,11801.383822008793,-2746.0,37800.0,997.0,22950.0,-14796.0
154,24281.0,30764.0,24808.981726358343,22000.0,527.9817263583427,-8764.0,20650.0,-3631.0,18500.0,-12264.0
155,23841.0,21255.0,26838.798238997086,18605.0,2997.7982389970857,-2650.0,21700.0,-2141.0,17700.0,-3555.0
156,33844.0,37125.0,30828.883196106035,31229.0,-3015.116803893965,-5896.0,24300.0,-9544.0,21450.0,-15675.0
157,31809.0,23904.0,34738.72602796501,20000.0,2929.7260279650072,-3904.0,27200.0,-4609.0,18050.0,-5854.0
158,28309.0,37776.0,27911.67640731889,34000.0,-397.3235926811103,-3776.0,22350.0,-5959.0,22700.0,-15076.0
159,27332.0,29317.0,38852.435555796284,28300.0,11520.435555796284,-1017.0,29800.0,2468.0,20600.0,-8717.0
160,28957.0,49419.0,36854.01328895717,38675.0,7897.013288957169,-10744.0,28500.0,-457.0,24950.0,-24469.0
161,54579.0,27712.0,67567.19661477451,18522.0,12988.196614774512,-9190.0,50250.0,-4329.0,17800.0,-9912.0
162,28649.0,31352.0,46833.048167186236,33500.0,18184.048167186236,2148.0,35750.0,7101.0,22650.0,-8702.0
163,26854.0,34808.0,25491.939543565342,22000.0,-1362.0604564346577,-12808.0,21100.0,-5754.0,18750.0,-16058.0
164,20962.0,33302.0,19233.530561905252,26262.0,-1728.4694380947476,-7040.0,18500.0,-2462.0,20050.0,-13252.0
165,38787.0,30317.0,45347.54874201808,24500.0,6560.54874201808,-5817.0,34350.0,-4437.0,19550.0,-10767.0
166,26738.0,26784.0,38734.58357776194,23000.0,11996.583577761943,-3784.0,29650.0,2912.0,19150.0,-7634.0
167,28958.0,25612.0,28653.974044086608,25000.0,-304.02595591339195,-612.0,22900.0,-6058.0,19750.0,-5862.0
168,28604.0,22438.0,33004.71997683402,22013.0,4400.7199768340215,-425.0,25900.0,-2704.0,18950.0,-3488.0
169,25269.0,23548.0,32104.422572942047,18500.0,6835.422572942047,-5048.0,25300.0,31.0,18050.0,-5498.0
170,30624.0,29445.0,43657.78049568078,28000.0,13033.780495680781,-1445.0,33150.0,2526.0,20800.0,-8645.0
171,25366.0,26525.0,29299.8190621929,24050.0,3933.819062192899,-2475.0,23450.0,-1916.0,19500.0,-7025.0
172,31328.0,30571.0,36798.92603798906,31000.0,5470.926037989062,429.0,28400.0,-2928.0,21950.0,-8621.0
173,36813.0,25755.0,43922.69223534763,31000.0,7109.692235347633,5245.0,33350.0,-3463.0,22000.0,-3755.0
174,31434.0,38715.0,46230.46183440056,32000.0,14796.461834400558,-6715.0,35350.0,3916.0,22450.0,-16265.0
175,30321.0,29281.0,43787.239015675514,30972.0,13466.239015675514,1691.0,33300.0,2979.0,22050.0,-7231.0
176,36414.0,38505.0,32138.07733961622,28543.0,-4275.9226603837815,-9962.0,25500.0,-10914.0,21150.0,-17355.0
177,34736.0,33612.0,44177.57686869129,38000.0,9441.576868691292,4388.0,33500.0,-1236.0,25150.0,-8462.0
178,21707.0,25820.0,5671.096119148919,26000.0,-16035.903880851081,180.0,15000.0,-6707.0,20350.0,-5470.0
179,38297.0,20344.0,48765.57794805994,22300.0,10468.577948059938,1956.0,37700.0,-597.0,19250.0,-1094.0
180,28996.0,25938.0,45567.67246330942,29972.0,16571.67246330942,4034.0,34700.0,5704.0,21750.0,-4188.0
181,27690.0,41765.0,39508.953200724456,36000.0,11818.953200724456,-5765.0,30350.0,2660.0,24250.0,-17515.0
182,29426.0,34304.0,37459.38559914402,30000.0,8033.385599144021,-4304.0,29000.0,-426.0,21700.0,-12604.0
183,21711.0,26277.0,27673.449736042883,24750.0,5962.449736042883,-1527.0,22550.0,839.0,19900.0,-6377.0
184,29307.0,26617.0,25645.16594769834,28000.0,-3661.8340523016595,1383.0,21350.0,-7957.0,21000.0,-5617.0
185,25263.0,32646.0,21915.553356261807,26800.0,-3347.4466437381925,-5846.0,19650.0,-5613.0,20650.0,-11996.0
186,26993.0,33337.0,44453.3485064932,26888.0,17460.348506493203,-6449.0,33850.0,6857.0,20750.0,-12587.0
187,29390.0,26314.0,43927.21409572076,16000.0,14537.21409572076,-10314.0,33400.0,4010.0,17600.0,-8714.0
188,34920.0,31278.0,42571.67723317378,30022.0,7651.677233173781,-1256.0,32350.0,-2570.0,21900.0,-9378.0
189,30323.0,31285.0,42032.930548951845,21000.0,11709.930548951845,-10285.0,32000.0,1677.0,18950.0,-12335.0
190,46638.0,42319.0,62846.39572578124,33000.0,16208.395725781244,-9319.0,50250.0,3612.0,23200.0,-19119.0
191,40811.0,62485.0,55022.4708630356,40500.0,14211.470863035604,-21985.0,47350.0,6539.0,26550.0,-35935.0
192,31259.0,32972.0,42359.28623895648,21000.0,11100.286238956483,-11972.0,32400.0,1141.0,18850.0,-14122.0
193,41943.0,24755.0,52403.78253976179,22500.0,10460.782539761793,-2255.0,45300.0,3357.0,19250.0,-5505.0
194,24946.0,34665.0,33654.52332486564,32000.0,8708.523324865637,-2665.0,26600.0,1654.0,22500.0,-12165.0
195,26257.0,48635.0,31024.493523690617,35000.0,4767.493523690617,-13635.0,24850.0,-1407.0,23750.0,-24885.0
196,49928.0,42621.0,65163.96305594449,34000.0,15235.963055944492,-8621.0,50850.0,922.0,23300.0,-19321.0
197,30744.0,22253.0,37286.77825255491,18000.0,6542.778252554912,-4253.0,28850.0,-1894.0,18000.0,-4253.0
198,37671.0,24251.0,34264.8402428562,26000.0,-3406.1597571438033,1749.0,26950.0,-10721.0,20250.0,-4001.0
199,32255.0,45871.0,54238.98078030873,29000.0,21983.98078030873,-16871.0,46850.0,14595.0,21300.0,-24571.0
200,21983.0,31820.0,31220.712392503934,33000.0,9237.712392503934,1180.0,24950.0,2967.0,22750.0,-9070.0
201,40311.0,31399.0,53566.35811831263,29000.0,13255.35811831263,-2399.0,46350.0,6039.0,21250.0,-10149.0
202,28573.0,33797.0,43590.31076023838,27000.0,15017.310760238382,-6797.0,33500.0,4927.0,20600.0,-13197.0
203,28510.0,37252.0,40401.55195144921,30500.0,11891.551951449212,-6752.0,30900.0,2390.0,21800.0,-15452.0
204,27341.0,30320.0,27186.400718089004,28000.0,-154.59928191099607,-2320.0,22300.0,-5041.0,20900.0,-9420.0
205,29393.0,19290.0,43587.24615047253,25000.0,14194.246150472529,5710.0,33500.0,4107.0,19950.0,660.0
206,24379.0,32262.0,47928.62854620174,35000.0,23549.62854620174,2738.0,37450.0,13071.0,23650.0,-8612.0
207,24289.0,20545.0,33002.38244974175,31500.0,8713.382449741752,10955.0,26000.0,1711.0,22150.0,1605.0
208,32784.0,34727.0,41846.045158325396,29000.0,9062.045158325396,-5727.0,31850.0,-934.0,21100.0,-13627.0
209,41995.0,22554.0,52450.19927573352,17500.0,10455.199275733517,-5054.0,45250.0,3255.0,17700.0,-4854.0
210,39939.0,21969.0,51605.60140591616,27000.0,11666.60140591616,5031.0,43300.0,3361.0,20350.0,-1619.0
211,46829.0,23624.0,58693.25707054799,24175.0,11864.257070547988,551.0,48600.0,1771.0,19400.0,-4224.0
212,24413.0,38948.0,30072.20548250783,27528.0,5659.20548250783,-11420.0,24150.0,-263.0,20400.0,-18548.0
213,36607.0,29310.0,51658.23822301239,22000.0,15051.238223012391,-7310.0,43450.0,6843.0,18800.0,-10510.0
214,43902.0,43453.0,64664.55121174342,33001.0,20762.55121174342,-10452.0,50300.0,6398.0,22500.0,-20953.0
215,36820.0,27734.0,50989.25440811999,26000.0,14169.254408119989,-1734.0,41850.0,5030.0,19900.0,-7834.0
216,27575.0,30919.0,45262.00299064294,22548.0,17687.00299064294,-8371.0,35400.0,7825.0,18900.0,-12019.0
217,24459.0,23309.0,29036.026056549315,17000.0,4577.026056549315,-6309.0,23450.0,-1009.0,17500.0,-5809.0
218,31749.0,33824.0,35793.59349725857,15000.0,4044.5934972585674,-18824.0,27850.0,-3899.0,17100.0,-16724.0
219,22466.0,35704.0,26315.1200907018,25044.0,3849.120090701799,-10660.0,21850.0,-616.0,19650.0,-16054.0
220,25809.0,40812.0,32364.511078336993,27000.0,6555.511078336993,-13812.0,25600.0,-209.0,20300.0,-20512.0
221,35252.0,21261.0,39742.34389475033,17500.0,4490.343894750331,-3761.0,30550.0,-4702.0,17700.0,-3561.0
222,58342.0,33968.0,81165.34567738678,31500.0,22823.34567738678,-2468.0,54750.0,-3592.0,21850.0,-12118.0
223,21981.0,25903.0,33740.20310490138,18000.0,11759.203104901382,-7903.0,26550.0,4569.0,17850.0,-8053.0
224,40294.0,35784.0,51510.41967744362,27500.0,11216.41967744362,-8284.0,42950.0,2656.0,20450.0,-15334.0
225,45433.0,53263.0,61151.076166847655,37000.0,15718.076166847655,-16263.0,50250.0,4817.0,24400.0,-28863.0
226,27480.0,27572.0,29718.92135683998,21433.0,2238.921356839979,-6139.0,23850.0,-3630.0,18650.0,-8922.0
227,28868.0,38588.0,47188.54260925476,29000.0,18320.542609254757,-9588.0,37350.0,8482.0,20950.0,-17638.0
228,30864.0,20660.0,37170.23784498656,25000.0,6306.237844986557,4340.0,28750.0,-2114.0,19650.0,-1010.0
229,36577.0,35617.0,26658.091997674834,30578.0,-9918.908002325166,-5039.0,22000.0,-14577.0,21450.0,-14167.0
