,p1_wins,p2_wins,no_one_wins,winner
0,0.0,0.0,0.0,
1,0.0926517571884984,0.8977635782747604,0.009584664536741214,1.0
2,0.09584664536741214,0.8945686900958466,0.009584664536741214,1.0
3,0.09904153354632587,0.8913738019169329,0.009584664536741214,1.0
4,0.10223642172523961,0.8881789137380192,0.009584664536741214,1.0
5,0.10543130990415335,0.8849840255591054,0.009584664536741214,1.0
6,0.10862619808306709,0.8817891373801917,0.009584664536741214,1.0
7,0.10862619808306709,0.8817891373801917,0.009584664536741214,2.0
8,0.11182108626198083,0.8785942492012779,0.009584664536741214,1.0
9,0.11501597444089456,0.8753993610223643,0.009584664536741214,1.0
10,0.11501597444089456,0.8753993610223643,0.009584664536741214,2.0
11,0.1182108626198083,0.8722044728434505,0.009584664536741214,1.0
12,0.12140575079872204,0.8690095846645367,0.009584664536741214,1.0
13,0.12460063897763578,0.865814696485623,0.009584664536741214,1.0
14,0.12460063897763578,0.865814696485623,0.009584664536741214,2.0
15,0.12460063897763578,0.865814696485623,0.009584664536741214,2.0
16,0.12460063897763578,0.865814696485623,0.009584664536741214,2.0
17,0.12779552715654952,0.8626198083067093,0.009584664536741214,1.0
18,0.12779552715654952,0.8626198083067093,0.009584664536741214,2.0
19,0.13099041533546327,0.8594249201277955,0.009584664536741214,1.0
20,0.13099041533546327,0.8594249201277955,0.009584664536741214,2.0
21,0.13099041533546327,0.8594249201277955,0.009584664536741214,2.0
22,0.13099041533546327,0.8594249201277955,0.009584664536741214,2.0
23,0.13099041533546327,0.8594249201277955,0.009584664536741214,2.0
24,0.13099041533546327,0.8594249201277955,0.009584664536741214,2.0
25,0.134185303514377,0.8562300319488818,0.009584664536741214,1.0
26,0.13738019169329074,0.853035143769968,0.009584664536741214,1.0
27,0.13738019169329074,0.853035143769968,0.009584664536741214,2.0
28,0.13738019169329074,0.853035143769968,0.009584664536741214,2.0
29,0.13738019169329074,0.853035143769968,0.009584664536741214,2.0
30,0.14057507987220447,0.8498402555910544,0.009584664536741214,1.0
31,0.14376996805111822,0.8466453674121406,0.009584664536741214,1.0
32,0.14696485623003194,0.8434504792332268,0.009584664536741214,1.0
33,0.1501597444089457,0.8402555910543131,0.009584664536741214,1.0
34,0.1501597444089457,0.8370607028753994,0.012779552715654952,0.0
35,0.15335463258785942,0.8338658146964856,0.012779552715654952,1.0
36,0.15654952076677317,0.8306709265175719,0.012779552715654952,1.0
37,0.15654952076677317,0.8306709265175719,0.012779552715654952,2.0
38,0.15654952076677317,0.8306709265175719,0.012779552715654952,2.0
39,0.15654952076677317,0.8306709265175719,0.012779552715654952,2.0
40,0.1597444089456869,0.8274760383386581,0.012779552715654952,1.0
41,0.16293929712460065,0.8242811501597445,0.012779552715654952,1.0
42,0.16293929712460065,0.8242811501597445,0.012779552715654952,2.0
43,0.16293929712460065,0.8242811501597445,0.012779552715654952,2.0
44,0.16613418530351437,0.8210862619808307,0.012779552715654952,1.0
45,0.16613418530351437,0.8210862619808307,0.012779552715654952,2.0
46,0.16932907348242812,0.8178913738019169,0.012779552715654952,1.0
47,0.17252396166134185,0.8146964856230032,0.012779552715654952,1.0
48,0.1757188498402556,0.8115015974440895,0.012779552715654952,1.0
49,0.1757188498402556,0.8115015974440895,0.012779552715654952,2.0
50,0.1757188498402556,0.8115015974440895,0.012779552715654952,2.0
51,0.1757188498402556,0.8115015974440895,0.012779552715654952,2.0
52,0.1757188498402556,0.8115015974440895,0.012779552715654952,2.0
53,0.1757188498402556,0.8115015974440895,0.012779552715654952,2.0
54,0.1757188498402556,0.8115015974440895,0.012779552715654952,2.0
55,0.17891373801916932,0.8083067092651757,0.012779552715654952,1.0
56,0.17891373801916932,0.8083067092651757,0.012779552715654952,2.0
57,0.18210862619808307,0.805111821086262,0.012779552715654952,1.0
58,0.18210862619808307,0.805111821086262,0.012779552715654952,2.0
59,0.1853035143769968,0.8019169329073482,0.012779552715654952,1.0
60,0.18849840255591055,0.7987220447284346,0.012779552715654952,1.0
61,0.19169329073482427,0.7955271565495208,0.012779552715654952,1.0
62,0.19169329073482427,0.7955271565495208,0.012779552715654952,2.0
63,0.19169329073482427,0.7955271565495208,0.012779552715654952,2.0
64,0.19169329073482427,0.7955271565495208,0.012779552715654952,2.0
65,0.19488817891373802,0.792332268370607,0.012779552715654952,1.0
66,0.19488817891373802,0.792332268370607,0.012779552715654952,2.0
67,0.19808306709265175,0.7891373801916933,0.012779552715654952,1.0
68,0.2012779552715655,0.7859424920127795,0.012779552715654952,1.0
69,0.2012779552715655,0.7859424920127795,0.012779552715654952,2.0
70,0.2012779552715655,0.7859424920127795,0.012779552715654952,2.0
71,0.2012779552715655,0.7859424920127795,0.012779552715654952,2.0
72,0.20447284345047922,0.7827476038338658,0.012779552715654952,1.0
73,0.20447284345047922,0.7827476038338658,0.012779552715654952,2.0
74,0.20766773162939298,0.7795527156549521,0.012779552715654952,1.0
75,0.2108626198083067,0.7763578274760383,0.012779552715654952,1.0
76,0.2108626198083067,0.7763578274760383,0.012779552715654952,2.0
77,0.2108626198083067,0.7763578274760383,0.012779552715654952,2.0
78,0.21405750798722045,0.7731629392971247,0.012779552715654952,1.0
79,0.21725239616613418,0.7699680511182109,0.012779552715654952,1.0
80,0.22044728434504793,0.7667731629392971,0.012779552715654952,1.0
81,0.22364217252396165,0.7635782747603834,0.012779552715654952,1.0
82,0.2268370607028754,0.7603833865814696,0.012779552715654952,1.0
83,0.2268370607028754,0.7603833865814696,0.012779552715654952,2.0
84,0.2268370607028754,0.7603833865814696,0.012779552715654952,2.0
85,0.2268370607028754,0.7603833865814696,0.012779552715654952,2.0
86,0.23003194888178913,0.7571884984025559,0.012779552715654952,1.0
87,0.23322683706070288,0.7539936102236422,0.012779552715654952,1.0
88,0.23322683706070288,0.7539936102236422,0.012779552715654952,2.0
89,0.23322683706070288,0.7539936102236422,0.012779552715654952,2.0
90,0.23322683706070288,0.7539936102236422,0.012779552715654952,2.0
91,0.23322683706070288,0.7539936102236422,0.012779552715654952,2.0
92,0.23322683706070288,0.7539936102236422,0.012779552715654952,2.0
93,0.2364217252396166,0.7507987220447284,0.012779552715654952,1.0
94,0.23961661341853036,0.7476038338658147,0.012779552715654952,1.0
95,0.24281150159744408,0.744408945686901,0.012779552715654952,1.0
96,0.24600638977635783,0.7412140575079872,0.012779552715654952,1.0
97,0.24920127795527156,0.7380191693290735,0.012779552715654952,1.0
98,0.24920127795527156,0.7380191693290735,0.012779552715654952,2.0
99,0.2523961661341853,0.7348242811501597,0.012779552715654952,1.0
100,0.2523961661341853,0.7348242811501597,0.012779552715654952,2.0
101,0.25559105431309903,0.731629392971246,0.012779552715654952,1.0
102,0.25559105431309903,0.731629392971246,0.012779552715654952,2.0
103,0.25559105431309903,0.731629392971246,0.012779552715654952,2.0
104,0.25559105431309903,0.731629392971246,0.012779552715654952,2.0
105,0.25878594249201275,0.7284345047923323,0.012779552715654952,1.0
106,0.26198083067092653,0.7252396166134185,0.012779552715654952,1.0
107,0.26198083067092653,0.7252396166134185,0.012779552715654952,2.0
108,0.26198083067092653,0.7252396166134185,0.012779552715654952,2.0
109,0.26517571884984026,0.7220447284345048,0.012779552715654952,1.0
110,0.268370607028754,0.7188498402555911,0.012779552715654952,1.0
111,0.2715654952076677,0.7156549520766773,0.012779552715654952,1.0
112,0.2715654952076677,0.7156549520766773,0.012779552715654952,2.0
113,0.2747603833865815,0.7124600638977636,0.012779552715654952,1.0
114,0.2779552715654952,0.7092651757188498,0.012779552715654952,1.0
115,0.28115015974440893,0.7060702875399361,0.012779552715654952,1.0
116,0.28115015974440893,0.7060702875399361,0.012779552715654952,2.0
117,0.28434504792332266,0.7028753993610224,0.012779552715654952,1.0
118,0.28434504792332266,0.7028753993610224,0.012779552715654952,2.0
119,0.28434504792332266,0.7028753993610224,0.012779552715654952,2.0
120,0.28434504792332266,0.7028753993610224,0.012779552715654952,2.0
121,0.28434504792332266,0.7028753993610224,0.012779552715654952,2.0
122,0.28434504792332266,0.7028753993610224,0.012779552715654952,2.0
123,0.28434504792332266,0.7028753993610224,0.012779552715654952,2.0
124,0.28434504792332266,0.7028753993610224,0.012779552715654952,2.0
125,0.28753993610223644,0.6996805111821086,0.012779552715654952,1.0
126,0.28753993610223644,0.6996805111821086,0.012779552715654952,2.0
127,0.28753993610223644,0.6996805111821086,0.012779552715654952,2.0
128,0.28753993610223644,0.6996805111821086,0.012779552715654952,2.0
129,0.29073482428115016,0.6964856230031949,0.012779552715654952,1.0
130,0.2939297124600639,0.6932907348242812,0.012779552715654952,1.0
131,0.2939297124600639,0.6932907348242812,0.012779552715654952,2.0
132,0.2971246006389776,0.6900958466453674,0.012779552715654952,1.0
133,0.3003194888178914,0.6869009584664537,0.012779552715654952,1.0
134,0.3035143769968051,0.6837060702875399,0.012779552715654952,1.0
135,0.3035143769968051,0.6837060702875399,0.012779552715654952,2.0
136,0.30670926517571884,0.6805111821086262,0.012779552715654952,1.0
137,0.30670926517571884,0.6805111821086262,0.012779552715654952,2.0
138,0.30670926517571884,0.6805111821086262,0.012779552715654952,2.0
139,0.30670926517571884,0.6805111821086262,0.012779552715654952,2.0
140,0.30990415335463256,0.6773162939297125,0.012779552715654952,1.0
141,0.30990415335463256,0.6773162939297125,0.012779552715654952,2.0
142,0.31309904153354634,0.6741214057507987,0.012779552715654952,1.0
143,0.31309904153354634,0.6741214057507987,0.012779552715654952,2.0
144,0.31309904153354634,0.6741214057507987,0.012779552715654952,2.0
145,0.31629392971246006,0.670926517571885,0.012779552715654952,1.0
146,0.3194888178913738,0.6677316293929713,0.012779552715654952,1.0
147,0.3194888178913738,0.6677316293929713,0.012779552715654952,2.0
148,0.3194888178913738,0.6677316293929713,0.012779552715654952,2.0
149,0.3194888178913738,0.6677316293929713,0.012779552715654952,2.0
150,0.3226837060702875,0.6645367412140575,0.012779552715654952,1.0
151,0.3258785942492013,0.6613418530351438,0.012779552715654952,1.0
152,0.3258785942492013,0.6613418530351438,0.012779552715654952,2.0
153,0.329073482428115,0.65814696485623,0.012779552715654952,1.0
154,0.33226837060702874,0.6549520766773163,0.012779552715654952,1.0
155,0.33226837060702874,0.6549520766773163,0.012779552715654952,2.0
156,0.3354632587859425,0.6517571884984026,0.012779552715654952,1.0
157,0.33865814696485624,0.6485623003194888,0.012779552715654952,1.0
158,0.34185303514376997,0.645367412140575,0.012779552715654952,1.0
159,0.3450479233226837,0.6421725239616614,0.012779552715654952,1.0
160,0.3450479233226837,0.6421725239616614,0.012779552715654952,2.0
161,0.34824281150159747,0.6389776357827476,0.012779552715654952,1.0
162,0.34824281150159747,0.6389776357827476,0.012779552715654952,2.0
163,0.3514376996805112,0.6357827476038339,0.012779552715654952,1.0
164,0.3514376996805112,0.6357827476038339,0.012779552715654952,2.0
165,0.3514376996805112,0.6357827476038339,0.012779552715654952,2.0
166,0.3514376996805112,0.6357827476038339,0.012779552715654952,2.0
167,0.3546325878594249,0.6325878594249201,0.012779552715654952,1.0
168,0.35782747603833864,0.6293929712460063,0.012779552715654952,1.0
169,0.3610223642172524,0.6261980830670927,0.012779552715654952,1.0
170,0.36421725239616615,0.6230031948881789,0.012779552715654952,1.0
171,0.36741214057507987,0.6198083067092651,0.012779552715654952,1.0
172,0.36741214057507987,0.6198083067092651,0.012779552715654952,2.0
173,0.36741214057507987,0.6198083067092651,0.012779552715654952,2.0
174,0.3706070287539936,0.6166134185303515,0.012779552715654952,1.0
175,0.3706070287539936,0.6166134185303515,0.012779552715654952,2.0
176,0.3738019169329074,0.6134185303514377,0.012779552715654952,1.0
177,0.3769968051118211,0.610223642172524,0.012779552715654952,1.0
178,0.3801916932907348,0.6070287539936102,0.012779552715654952,1.0
179,0.38338658146964855,0.6038338658146964,0.012779552715654952,1.0
180,0.38338658146964855,0.6038338658146964,0.012779552715654952,2.0
181,0.38338658146964855,0.6038338658146964,0.012779552715654952,2.0
182,0.38338658146964855,0.6038338658146964,0.012779552715654952,2.0
183,0.3865814696485623,0.6006389776357828,0.012779552715654952,1.0
184,0.38977635782747605,0.597444089456869,0.012779552715654952,1.0
185,0.38977635782747605,0.597444089456869,0.012779552715654952,2.0
186,0.3929712460063898,0.5942492012779552,0.012779552715654952,1.0
187,0.3929712460063898,0.5942492012779552,0.012779552715654952,2.0
188,0.3929712460063898,0.5942492012779552,0.012779552715654952,2.0
189,0.3929712460063898,0.5942492012779552,0.012779552715654952,2.0
190,0.3929712460063898,0.5942492012779552,0.012779552715654952,2.0
191,0.3961661341853035,0.5910543130990416,0.012779552715654952,1.0
192,0.3961661341853035,0.5878594249201278,0.01597444089456869,0.0
193,0.3961661341853035,0.5878594249201278,0.01597444089456869,2.0
194,0.3961661341853035,0.5878594249201278,0.01597444089456869,2.0
195,0.3961661341853035,0.5878594249201278,0.01597444089456869,2.0
196,0.3993610223642173,0.5846645367412141,0.01597444089456869,1.0
197,0.3993610223642173,0.5846645367412141,0.01597444089456869,2.0
198,0.3993610223642173,0.5846645367412141,0.01597444089456869,2.0
199,0.402555910543131,0.5814696485623003,0.01597444089456869,1.0
200,0.402555910543131,0.5814696485623003,0.01597444089456869,2.0
201,0.4057507987220447,0.5782747603833865,0.01597444089456869,1.0
202,0.4057507987220447,0.5782747603833865,0.01597444089456869,2.0
203,0.40894568690095845,0.5750798722044729,0.01597444089456869,1.0
204,0.41214057507987223,0.5718849840255591,0.01597444089456869,1.0
205,0.41533546325878595,0.5686900958466453,0.01597444089456869,1.0
206,0.4185303514376997,0.5654952076677316,0.01597444089456869,1.0
207,0.4185303514376997,0.5654952076677316,0.01597444089456869,2.0
208,0.4217252396166134,0.5623003194888179,0.01597444089456869,1.0
209,0.4217252396166134,0.5623003194888179,0.01597444089456869,2.0
210,0.4217252396166134,0.5623003194888179,0.01597444089456869,2.0
211,0.4217252396166134,0.5623003194888179,0.01597444089456869,2.0
212,0.4249201277955272,0.5591054313099042,0.01597444089456869,1.0
213,0.4249201277955272,0.5559105431309904,0.019169329073482427,0.0
214,0.4281150159744409,0.5527156549520766,0.019169329073482427,1.0
215,0.43130990415335463,0.549520766773163,0.019169329073482427,1.0
216,0.43130990415335463,0.549520766773163,0.019169329073482427,2.0
217,0.43130990415335463,0.549520766773163,0.019169329073482427,2.0
218,0.43450479233226835,0.5463258785942492,0.019169329073482427,1.0
219,0.43769968051118213,0.5431309904153354,0.019169329073482427,1.0
220,0.44089456869009586,0.5399361022364217,0.019169329073482427,1.0
221,0.4440894568690096,0.536741214057508,0.019169329073482427,1.0
222,0.4440894568690096,0.536741214057508,0.019169329073482427,2.0
223,0.4472843450479233,0.5335463258785943,0.019169329073482427,1.0
224,0.4504792332268371,0.5303514376996805,0.019169329073482427,1.0
225,0.4504792332268371,0.5303514376996805,0.019169329073482427,2.0
226,0.4536741214057508,0.5271565495207667,0.019169329073482427,1.0
227,0.45686900958466453,0.5239616613418531,0.019169329073482427,1.0
228,0.45686900958466453,0.5239616613418531,0.019169329073482427,2.0
229,0.46006389776357826,0.5207667731629393,0.019169329073482427,1.0
230,0.46006389776357826,0.5207667731629393,0.019169329073482427,2.0
231,0.46325878594249204,0.5175718849840255,0.019169329073482427,1.0
232,0.46645367412140576,0.5143769968051118,0.019169329073482427,1.0
233,0.46645367412140576,0.5143769968051118,0.019169329073482427,2.0
234,0.4696485623003195,0.5111821086261981,0.019169329073482427,1.0
235,0.4728434504792332,0.5079872204472844,0.019169329073482427,1.0
236,0.4728434504792332,0.5079872204472844,0.019169329073482427,2.0
237,0.4728434504792332,0.5079872204472844,0.019169329073482427,2.0
238,0.4728434504792332,0.5079872204472844,0.019169329073482427,2.0
239,0.4728434504792332,0.5079872204472844,0.019169329073482427,2.0
240,0.476038338658147,0.5047923322683706,0.019169329073482427,1.0
241,0.4792332268370607,0.5015974440894568,0.019169329073482427,1.0
242,0.4792332268370607,0.5015974440894568,0.019169329073482427,2.0
243,0.48242811501597443,0.4984025559105431,0.019169329073482427,1.0
244,0.48562300319488816,0.4952076677316294,0.019169329073482427,1.0
245,0.48562300319488816,0.4952076677316294,0.019169329073482427,2.0
246,0.48562300319488816,0.4952076677316294,0.019169329073482427,2.0
247,0.48562300319488816,0.4952076677316294,0.019169329073482427,2.0
248,0.48881789137380194,0.49201277955271566,0.019169329073482427,1.0
249,0.48881789137380194,0.49201277955271566,0.019169329073482427,2.0
250,0.48881789137380194,0.49201277955271566,0.019169329073482427,2.0
251,0.49201277955271566,0.48881789137380194,0.019169329073482427,1.0
252,0.49201277955271566,0.48562300319488816,0.022364217252396165,0.0
253,0.4952076677316294,0.48242811501597443,0.022364217252396165,1.0
254,0.4952076677316294,0.48242811501597443,0.022364217252396165,2.0
255,0.4984025559105431,0.4792332268370607,0.022364217252396165,1.0
256,0.5015974440894568,0.476038338658147,0.022364217252396165,1.0
257,0.5015974440894568,0.476038338658147,0.022364217252396165,2.0
258,0.5047923322683706,0.4728434504792332,0.022364217252396165,1.0
259,0.5047923322683706,0.4728434504792332,0.022364217252396165,2.0
260,0.5079872204472844,0.4696485623003195,0.022364217252396165,1.0
261,0.5111821086261981,0.46645367412140576,0.022364217252396165,1.0
262,0.5143769968051118,0.46325878594249204,0.022364217252396165,1.0
263,0.5143769968051118,0.46325878594249204,0.022364217252396165,2.0
